GF,Date
2.468554973602295,1999-08-25
2.4327785968780518,1999-08-26
2.444704532623291,1999-08-27
2.373152494430542,1999-08-30
2.385077953338623,1999-08-31
2.385077953338623,1999-09-01
2.3373756408691406,1999-09-02
2.397002696990967,1999-09-03
2.385077953338623,1999-09-07
2.361227035522461,1999-09-08
2.361227035522461,1999-09-09
2.361227035522461,1999-09-10
2.3373756408691406,1999-09-13
2.3135249614715576,1999-09-14
2.3135249614715576,1999-09-15
2.2658231258392334,1999-09-16
2.3254501819610596,1999-09-17
2.3135249614715576,1999-09-20
2.2777488231658936,1999-09-21
2.2896745204925537,1999-09-22
2.2658231258392334,1999-09-23
2.2181217670440674,1999-09-24
2.2658231258392334,1999-09-27
2.2538986206054688,1999-09-28
2.2538986206054688,1999-09-29
2.2538986206054688,1999-09-30
2.2419726848602295,1999-10-01
2.2896745204925537,1999-10-04
2.2658231258392334,1999-10-05
2.3135249614715576,1999-10-06
2.301600217819214,1999-10-07
2.3135249614715576,1999-10-08
2.3135249614715576,1999-10-11
2.2896745204925537,1999-10-12
2.2658231258392334,1999-10-13
2.2658231258392334,1999-10-14
2.2538986206054688,1999-10-15
2.2538986206054688,1999-10-18
2.3254501819610596,1999-10-19
2.3135249614715576,1999-10-20
2.301600217819214,1999-10-21
2.3135249614715576,1999-10-22
2.2896745204925537,1999-10-25
2.2777488231658936,1999-10-26
2.2896745204925537,1999-10-27
2.3135249614715576,1999-10-28
2.301600217819214,1999-10-29
2.2777488231658936,1999-11-01
2.2896745204925537,1999-11-02
2.2896745204925537,1999-11-03
2.301600217819214,1999-11-04
2.3254501819610596,1999-11-05
2.3254501819610596,1999-11-08
2.3254501819610596,1999-11-09
2.361227035522461,1999-11-10
2.3373756408691406,1999-11-11
2.410172700881958,1999-11-12
2.4224696159362793,1999-11-15
2.4347667694091797,1999-11-16
2.4498422145843506,1999-11-17
2.490224599838257,1999-11-18
2.490224599838257,1999-11-19
2.4229214191436768,1999-11-22
2.4363813400268555,1999-11-23
2.4498422145843506,1999-11-24
2.490224599838257,1999-11-26
2.4363813400268555,1999-11-29
2.4229214191436768,1999-11-30
2.4094598293304443,1999-12-01
2.4229214191436768,1999-12-02
2.4363813400268555,1999-12-03
2.4229214191436768,1999-12-06
2.4229214191436768,1999-12-07
2.4229214191436768,1999-12-08
2.4363813400268555,1999-12-09
2.4633026123046875,1999-12-10
2.4633026123046875,1999-12-13
2.4633026123046875,1999-12-14
2.47676420211792,1999-12-15
2.5036847591400146,1999-12-16
2.5171456336975098,1999-12-17
2.5036847591400146,1999-12-20
2.490224599838257,1999-12-21
2.5036847591400146,1999-12-22
2.597909688949585,1999-12-23
2.6652135848999023,1999-12-27
2.597909688949585,1999-12-28
2.58444881439209,1999-12-29
2.58444881439209,1999-12-30
2.6382925510406494,1999-12-31
2.557527780532837,2000-01-03
2.4363813400268555,2000-01-04
2.5036847591400146,2000-01-05
2.5036847591400146,2000-01-06
2.651752233505249,2000-01-07
2.6786739826202393,2000-01-10
2.651752233505249,2000-01-11
2.6652135848999023,2000-01-12
2.7459769248962402,2000-01-13
2.7728986740112305,2000-01-14
2.7325165271759033,2000-01-18
2.7325165271759033,2000-01-19
2.7055954933166504,2000-01-20
2.7190561294555664,2000-01-21
2.7459769248962402,2000-01-24
2.7998199462890625,2000-01-25
2.7728986740112305,2000-01-26
2.7728986740112305,2000-01-27
2.692134380340576,2000-01-28
2.692134380340576,2000-01-31
2.692134380340576,2000-02-01
2.7325165271759033,2000-02-02
2.7863593101501465,2000-02-03
2.7998199462890625,2000-02-04
2.8132808208465576,2000-02-07
2.9075052738189697,2000-02-08
2.9613475799560547,2000-02-09
2.974808931350708,2000-02-10
2.9075052738189697,2000-02-11
2.9209656715393066,2000-02-14
2.9209656715393066,2000-02-15
2.894045114517212,2000-02-16
2.9344260692596436,2000-02-17
2.9344260692596436,2000-02-18
3.042112112045288,2000-02-22
3.1094155311584473,2000-02-23
3.0824947357177734,2000-02-24
3.0824947357177734,2000-02-25
3.0824947357177734,2000-02-28
3.0959548950195312,2000-02-29
3.1228768825531006,2000-03-01
3.1363375186920166,2000-03-02
3.2036404609680176,2000-03-03
3.2305610179901123,2000-03-06
3.2036404609680176,2000-03-07
3.2709438800811768,2000-03-08
3.2574825286865234,2000-03-09
3.244021415710449,2000-03-10
3.2709438800811768,2000-03-13
3.3786284923553467,2000-03-14
3.3517072200775146,2000-03-15
3.49977445602417,2000-03-16
3.4324722290039062,2000-03-17
3.419010639190674,2000-03-20
3.3517072200775146,2000-03-21
3.3517072200775146,2000-03-22
3.3651673793792725,2000-03-23
3.311325788497925,2000-03-24
3.2978644371032715,2000-03-27
3.2844042778015137,2000-03-28
3.2844042778015137,2000-03-29
3.176718235015869,2000-03-30
3.176718235015869,2000-03-31
3.069032907485962,2000-04-03
2.9613475799560547,2000-04-04
2.947887659072876,2000-04-05
2.988269805908203,2000-04-06
3.0959548950195312,2000-04-07
3.1497976779937744,2000-04-10
3.0824947357177734,2000-04-11
3.069032907485962,2000-04-12
2.9344260692596436,2000-04-13
2.692134380340576,2000-04-14
2.7728986740112305,2000-04-17
2.8536622524261475,2000-04-18
2.7998199462890625,2000-04-19
2.8132808208465576,2000-04-20
2.7863593101501465,2000-04-24
2.8536622524261475,2000-04-25
2.8536622524261475,2000-04-26
2.8132808208465576,2000-04-27
2.8267407417297363,2000-04-28
2.8671228885650635,2000-05-01
2.8671228885650635,2000-05-02
2.7594385147094727,2000-05-03
2.8132808208465576,2000-05-04
2.880584239959717,2000-05-05
2.8671228885650635,2000-05-08
2.880584239959717,2000-05-09
2.7863593101501465,2000-05-10
2.880584239959717,2000-05-11
2.880584239959717,2000-05-12
2.8536622524261475,2000-05-15
2.9209656715393066,2000-05-16
2.7863593101501465,2000-05-17
2.7998199462890625,2000-05-18
2.7594385147094727,2000-05-19
2.7325165271759033,2000-05-22
2.7190561294555664,2000-05-23
2.7190561294555664,2000-05-24
2.7190561294555664,2000-05-25
2.7594385147094727,2000-05-26
2.8267407417297363,2000-05-30
2.8132808208465576,2000-05-31
2.947887659072876,2000-06-01
3.055572986602783,2000-06-02
3.042112112045288,2000-06-05
3.042112112045288,2000-06-06
3.069032907485962,2000-06-07
3.0824947357177734,2000-06-08
3.1094155311584473,2000-06-09
3.069032907485962,2000-06-12
3.0959548950195312,2000-06-13
3.055572986602783,2000-06-14
3.055572986602783,2000-06-15
3.055572986602783,2000-06-16
3.055572986602783,2000-06-19
3.069032907485962,2000-06-20
3.069032907485962,2000-06-21
3.042112112045288,2000-06-22
3.015191078186035,2000-06-23
3.015191078186035,2000-06-26
2.974808931350708,2000-06-27
2.988269805908203,2000-06-28
2.9613475799560547,2000-06-29
2.988269805908203,2000-06-30
2.9613475799560547,2000-07-03
2.9613475799560547,2000-07-05
2.9613475799560547,2000-07-06
2.947887659072876,2000-07-07
2.988269805908203,2000-07-10
2.9613475799560547,2000-07-11
2.974808931350708,2000-07-12
2.974808931350708,2000-07-13
2.988269805908203,2000-07-14
3.055572986602783,2000-07-17
3.042112112045288,2000-07-18
3.0959548950195312,2000-07-19
3.163256883621216,2000-07-20
3.1497976779937744,2000-07-21
3.1094155311584473,2000-07-24
3.0959548950195312,2000-07-25
3.1497976779937744,2000-07-26
3.0959548950195312,2000-07-27
3.0824947357177734,2000-07-28
3.069032907485962,2000-07-31
3.069032907485962,2000-08-01
3.069032907485962,2000-08-02
3.015191078186035,2000-08-03
3.042112112045288,2000-08-04
3.069032907485962,2000-08-07
3.055572986602783,2000-08-08
3.015191078186035,2000-08-09
3.028650999069214,2000-08-10
3.015191078186035,2000-08-11
3.055572986602783,2000-08-14
3.028650999069214,2000-08-15
2.974808931350708,2000-08-16
2.974808931350708,2000-08-17
2.988269805908203,2000-08-18
2.9613475799560547,2000-08-21
2.9613475799560547,2000-08-22
2.9344260692596436,2000-08-23
2.9613475799560547,2000-08-24
3.001729726791382,2000-08-25
3.015191078186035,2000-08-28
2.974808931350708,2000-08-29
2.9709219932556152,2000-08-30
2.9709219932556152,2000-08-31
3.0403358936309814,2000-09-01
3.0403358936309814,2000-09-05
3.0403358936309814,2000-09-06
3.054218053817749,2000-09-07
3.02645206451416,2000-09-08
2.957038402557373,2000-09-11
2.943155288696289,2000-09-12
2.9153900146484375,2000-09-13
2.9709219932556152,2000-09-14
2.8320930004119873,2000-09-15
2.8043277263641357,2000-09-18
2.790445327758789,2000-09-19
2.721031665802002,2000-09-20
2.721031665802002,2000-09-21
2.679382085800171,2000-09-22
2.707148313522339,2000-09-25
2.693264961242676,2000-09-26
2.721031665802002,2000-09-27
2.7349135875701904,2000-09-28
2.721031665802002,2000-09-29
2.7626793384552,2000-10-02
2.8043277263641357,2000-10-03
2.790445327758789,2000-10-04
2.7487967014312744,2000-10-05
2.721031665802002,2000-10-06
2.693264961242676,2000-10-09
2.6377341747283936,2000-10-10
2.5683200359344482,2000-10-11
2.4850223064422607,2000-10-12
2.498906135559082,2000-10-13
2.471140146255493,2000-10-16
2.4433748722076416,2000-10-17
2.4156088829040527,2000-10-18
2.5127882957458496,2000-10-19
2.471140146255493,2000-10-20
2.4572575092315674,2000-10-23
2.498906135559082,2000-10-24
2.4850223064422607,2000-10-25
2.5127882957458496,2000-10-26
2.5266714096069336,2000-10-27
2.5683200359344482,2000-10-30
2.6516165733337402,2000-10-31
2.582202434539795,2000-11-01
2.609968662261963,2000-11-02
2.665499448776245,2000-11-03
2.609968662261963,2000-11-06
2.6238510608673096,2000-11-07
2.6238510608673096,2000-11-08
2.582202434539795,2000-11-09
2.5266714096069336,2000-11-10
2.471140146255493,2000-11-13
2.4850223064422607,2000-11-14
2.4850223064422607,2000-11-15
2.484394073486328,2000-11-16
2.4214980602264404,2000-11-17
2.4529459476470947,2000-11-20
2.37432599067688,2000-11-21
2.311429977416992,2000-11-22
2.3428783416748047,2000-11-24
2.390049934387207,2000-11-27
2.3271543979644775,2000-11-28
2.279981851577759,2000-11-29
2.2642574310302734,2000-11-30
2.279981851577759,2000-12-01
2.2013626098632812,2000-12-04
2.295705795288086,2000-12-05
2.248533010482788,2000-12-06
2.217085838317871,2000-12-07
2.279981851577759,2000-12-08
2.3271543979644775,2000-12-11
2.279981851577759,2000-12-12
2.279981851577759,2000-12-13
2.2642574310302734,2000-12-14
2.2328102588653564,2000-12-15
2.279981851577759,2000-12-18
2.2642574310302734,2000-12-19
2.2013626098632812,2000-12-20
2.1541903018951416,2000-12-21
2.185638904571533,2000-12-22
2.2013626098632812,2000-12-26
2.217085838317871,2000-12-27
2.2328102588653564,2000-12-28
2.2328102588653564,2000-12-29
2.2328102588653564,2001-01-02
2.3586018085479736,2001-01-03
2.3271543979644775,2001-01-04
2.311429977416992,2001-01-05
2.2013626098632812,2001-01-08
2.185638904571533,2001-01-09
2.1699140071868896,2001-01-10
2.295705795288086,2001-01-11
2.311429977416992,2001-01-12
2.3428783416748047,2001-01-16
2.390049934387207,2001-01-17
2.4057743549346924,2001-01-18
2.4057743549346924,2001-01-19
2.4529459476470947,2001-01-22
2.4529459476470947,2001-01-23
2.4214980602264404,2001-01-24
2.4214980602264404,2001-01-25
2.4214980602264404,2001-01-26
2.4277875423431396,2001-01-29
2.447913885116577,2001-01-30
2.4655256271362305,2001-01-31
2.4982316493988037,2001-02-01
2.440366744995117,2001-02-02
2.4529459476470947,2001-02-05
2.4529459476470947,2001-02-06
2.4529459476470947,2001-02-07
2.435335159301758,2001-02-08
2.377471685409546,2001-02-09
2.4227561950683594,2001-02-12
2.3523125648498535,2001-02-13
2.3598599433898926,2001-02-14
2.347280502319336,2001-02-15
2.3045122623443604,2001-02-16
2.3019955158233643,2001-02-20
2.213941812515259,2001-02-21
2.1887826919555664,2001-02-22
2.1636245250701904,2001-02-23
2.1611087322235107,2001-02-26
2.1711721420288086,2001-02-27
2.181234836578369,2001-02-28
2.1686558723449707,2001-03-01
2.158592700958252,2001-03-02
2.181234836578369,2001-03-05
2.2265207767486572,2001-03-06
2.206393003463745,2001-03-07
2.2013626098632812,2001-03-08
2.1762032508850098,2001-03-09
2.0881500244140625,2001-03-12
2.0680227279663086,2001-03-13
2.012673854827881,2001-03-14
2.0076420307159424,2001-03-15
1.964873194694519,2001-03-16
1.9623570442199707,2001-03-19
1.9447460174560547,2001-03-20
1.8617233037948608,2001-03-21
1.7736687660217285,2001-03-22
1.8239856958389282,2001-03-23
1.8743022680282593,2001-03-26
1.91707181930542,2001-03-27
1.8491438627243042,2001-03-28
1.8566914796829224,2001-03-29
1.8214699029922485,2001-03-30
1.8415966033935547,2001-04-02
1.786247968673706,2001-04-03
1.8114060163497925,2001-04-04
1.8692706823349,2001-04-05
1.786247968673706,2001-04-06
1.81643807888031,2001-04-09
1.8491438627243042,2001-04-10
1.8541756868362427,2001-04-11
1.8793339729309082,2001-04-12
1.8566914796829224,2001-04-16
1.8239856958389282,2001-04-17
1.9749362468719482,2001-04-18
1.9397145509719849,2001-04-19
2.0000946521759033,2001-04-20
1.9497779607772827,2001-04-23
1.9623570442199707,2001-04-24
2.012673854827881,2001-04-25
2.027768611907959,2001-04-26
2.062990665435791,2001-04-27
2.0604748725891113,2001-04-30
2.052926540374756,2001-05-01
2.0604748725891113,2001-05-02
2.062990665435791,2001-05-03
2.055443048477173,2001-05-04
2.0151901245117188,2001-05-07
2.050410747528076,2001-05-08
1.992546558380127,2001-05-09
2.0252530574798584,2001-05-10
2.012673854827881,2001-05-11
1.9623570442199707,2001-05-14
1.9749362468719482,2001-05-15
1.9296507835388184,2001-05-16
1.9346829652786255,2001-05-17
1.9321669340133667,2001-05-18
1.9598406553268433,2001-05-21
1.9623570442199707,2001-05-22
1.9271347522735596,2001-05-23
1.9271347522735596,2001-05-24
1.91707181930542,2001-05-25
1.8768181800842285,2001-05-29
1.8415966033935547,2001-05-30
1.8541756868362427,2001-05-31
1.859207034111023,2001-06-01
1.859207034111023,2001-06-04
1.886881947517395,2001-06-05
1.8516602516174316,2001-06-06
1.8491438627243042,2001-06-07
1.844112753868103,2001-06-08
1.8315329551696777,2001-06-11
1.8365648984909058,2001-06-12
1.81643807888031,2001-06-13
1.8038586378097534,2001-06-14
1.7812161445617676,2001-06-15
1.7812161445617676,2001-06-18
1.7837319374084473,2001-06-19
1.786247968673706,2001-06-20
1.7661209106445312,2001-06-21
1.763606071472168,2001-06-22
1.7409629821777344,2001-06-25
1.7610890865325928,2001-06-26
1.7258678674697876,2001-06-27
1.7560579776763916,2001-06-28
1.7711536884307861,2001-06-29
1.768636703491211,2001-07-02
1.763606071472168,2001-07-03
1.735931396484375,2001-07-05
1.7007094621658325,2001-07-06
1.6730351448059082,2001-07-09
1.642844557762146,2001-07-10
1.622718095779419,2001-07-11
1.6403287649154663,2001-07-12
1.6302653551101685,2001-07-13
1.612654447555542,2001-07-16
1.6101388931274414,2001-07-17
1.5849809646606445,2001-07-18
1.5874965190887451,2001-07-19
1.577433705329895,2001-07-20
1.5724012851715088,2001-07-23
1.5522741079330444,2001-07-24
1.577433705329895,2001-07-25
1.5975598096847534,2001-07-26
1.6101388931274414,2001-07-27
1.6302653551101685,2001-07-30
1.6352975368499756,2001-07-31
1.6503926515579224,2001-08-01
1.6604558229446411,2001-08-02
1.66548752784729,2001-08-03
1.675550937652588,2001-08-06
1.6730351448059082,2001-08-07
1.622718095779419,2001-08-08
1.6277499198913574,2001-08-09
1.6051074266433716,2001-08-10
1.6478766202926636,2001-08-13
1.675550937652588,2001-08-14
1.6680034399032593,2001-08-15
1.6604558229446411,2001-08-16
1.6151707172393799,2001-08-17
1.6202023029327393,2001-08-20
1.5724012851715088,2001-08-21
1.622718095779419,2001-08-22
1.6302653551101685,2001-08-23
1.6780667304992676,2001-08-24
1.683098554611206,2001-08-27
1.6302653551101685,2001-08-28
1.6403287649154663,2001-08-29
1.5900124311447144,2001-08-30
1.622718095779419,2001-08-31
1.5975598096847534,2001-09-04
1.5698853731155396,2001-09-05
1.4843469858169556,2001-09-06
1.4969263076782227,2001-09-07
1.4692518711090088,2001-09-10
1.3862290382385254,2001-09-17
1.376165747642517,2001-09-18
1.333396315574646,2001-09-19
1.2579209804534912,2001-09-20
1.2201833724975586,2001-09-21
1.2906272411346436,2001-09-24
1.2805640697479248,2001-09-25
1.2780476808547974,2001-09-26
1.308237910270691,2001-09-27
1.338428020477295,2001-09-28
1.333396315574646,2001-10-01
1.3434597253799438,2001-10-02
1.376165747642517,2001-10-03
1.3912609815597534,2001-10-04
1.3862290382385254,2001-10-05
1.3736498355865479,2001-10-08
1.3711340427398682,2001-10-09
1.4038399457931519,2001-10-10
1.4189350605010986,2001-10-11
1.3862290382385254,2001-10-12
1.3988085985183716,2001-10-15
1.436545968055725,2001-10-16
1.4264823198318481,2001-10-17
1.446609616279602,2001-10-18
1.4340300559997559,2001-10-19
1.4642201662063599,2001-10-22
1.4591885805130005,2001-10-23
1.4742839336395264,2001-10-24
1.4642201662063599,2001-10-25
1.4843469858169556,2001-10-26
1.4440935850143433,2001-10-29
1.4289984703063965,2001-10-30
1.4340300559997559,2001-10-31
1.454156756401062,2001-11-01
1.446609616279602,2001-11-02
1.4717673063278198,2001-11-05
1.489378571510315,2001-11-06
1.479314923286438,2001-11-07
1.4843469858169556,2001-11-08
1.4818310737609863,2001-11-09
1.454156756401062,2001-11-12
1.4843469858169556,2001-11-13
1.4818310737609863,2001-11-14
1.4944102764129639,2001-11-15
1.5095053911209106,2001-11-16
1.5220845937728882,2001-11-19
1.514536738395691,2001-11-20
1.5170525312423706,2001-11-21
1.5296316146850586,2001-11-23
1.5321482419967651,2001-11-26
1.5120214223861694,2001-11-27
1.5120214223861694,2001-11-28
1.5170525312423706,2001-11-29
1.5220845937728882,2001-11-30
1.5095053911209106,2001-12-03
1.5246002674102783,2001-12-04
1.5573064088821411,2001-12-05
1.5547903776168823,2001-12-06
1.5371794700622559,2001-12-07
1.5422114133834839,2001-12-10
1.519568920135498,2001-12-11
1.5220845937728882,2001-12-12
1.5095053911209106,2001-12-13
1.5120214223861694,2001-12-14
1.5296316146850586,2001-12-17
1.519568920135498,2001-12-18
1.5220845937728882,2001-12-19
1.514536738395691,2001-12-20
1.4969263076782227,2001-12-21
1.4843469858169556,2001-12-24
1.4868626594543457,2001-12-26
1.4868626594543457,2001-12-27
1.489378571510315,2001-12-28
1.4767991304397583,2001-12-31
1.5019571781158447,2002-01-02
1.5598219633102417,2002-01-03
1.5975598096847534,2002-01-04
1.5824648141860962,2002-01-07
1.5799486637115479,2002-01-08
1.5925283432006836,2002-01-09
1.5698853731155396,2002-01-10
1.5724012851715088,2002-01-11
1.5472428798675537,2002-01-14
1.5522741079330444,2002-01-15
1.5120214223861694,2002-01-16
1.5220845937728882,2002-01-17
1.5120214223861694,2002-01-18
1.5095053911209106,2002-01-22
1.5271165370941162,2002-01-23
1.5598219633102417,2002-01-24
1.5220845937728882,2002-01-25
1.5095053911209106,2002-01-28
1.4969263076782227,2002-01-29
1.5095053911209106,2002-01-30
1.514536738395691,2002-01-31
1.5019571781158447,2002-02-01
1.489378571510315,2002-02-04
1.4642201662063599,2002-02-05
1.4591885805130005,2002-02-06
1.4617043733596802,2002-02-07
1.4591885805130005,2002-02-08
1.5044740438461304,2002-02-11
1.4843469858169556,2002-02-12
1.4969263076782227,2002-02-13
1.4918941259384155,2002-02-14
1.4591885805130005,2002-02-15
1.446609616279602,2002-02-19
1.4214508533477783,2002-02-20
1.4139034748077393,2002-02-21
1.4088716506958008,2002-02-22
